date,timestamp,pod name,processor/gpu name,core/gpu count,max usage (%),max gpu temperature (C),max pwr:usage/cap (%),max vram usage (%)
2025-03-05,015643,No Pod,NVIDIA L4,4,0,29,22.569444444444446,0.004341408352869671
2025-03-05,015653,No Pod,NVIDIA L4,4,0,29,22.569444444444446,0.004341408352869671
2025-03-05,015703,No Pod,NVIDIA L4,4,0,29,22.51388888888889,0.004341408352869671
2025-03-05,015714,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,015724,No Pod,NVIDIA L4,4,0,29,22.569444444444446,0.004341408352869671
2025-03-05,015734,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,015744,No Pod,NVIDIA L4,4,0,29,22.65277777777778,0.004341408352869671
2025-03-05,015754,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,015804,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,015815,No Pod,NVIDIA L4,4,0,29,22.499999999999996,0.004341408352869671
2025-03-05,015825,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015835,No Pod,NVIDIA L4,4,0,28,22.569444444444446,0.004341408352869671
2025-03-05,015845,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015855,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015905,No Pod,NVIDIA L4,4,0,28,22.569444444444446,0.004341408352869671
2025-03-05,015916,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015926,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015936,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015946,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
2025-03-05,015956,No Pod,NVIDIA L4,4,0,28,22.499999999999996,0.004341408352869671
